Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.WIND.GEN,"Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",Wind 1-hr MW change,Wind 1-hr % change,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 01:00:00,Feb-02,34988,15119,34793,43.21,43.45,-386,-2.49,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 02:00:00,Feb-02,34179,14883,34793,43.54,42.77,-236,-1.56,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 03:00:00,Feb-02,33900,14829,34793,43.74,42.62,-54,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 04:00:00,Feb-02,33941,14793,34793,43.59,42.52,-36,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 05:00:00,Feb-02,34848,15290,34793,43.88,43.94,497,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 06:00:00,Feb-02,37135,16732,34793,45.06,48.09,1442,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 07:00:00,Feb-02,40626,17982,34793,44.26,51.68,1250,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 08:00:00,Feb-02,42698,18840,34793,44.12,54.15,858,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 09:00:00,Feb-02,43345,18666,34793,43.06,53.65,-174,-0.92,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 10:00:00,Feb-02,44022,19001,34793,43.16,54.61,335,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 11:00:00,Feb-02,44751,19197,34793,42.90,55.17,195,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 12:00:00,Feb-02,45281,17948,34793,39.64,51.58,-1249,-6.51,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 13:00:00,Feb-02,45809,17586,34793,38.39,50.54,-362,-2.02,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 14:00:00,Feb-02,46248,17715,34793,38.30,50.91,129,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 15:00:00,Feb-02,46447,17390,34793,37.44,49.98,-325,-1.83,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 16:00:00,Feb-02,46870,17202,34793,36.70,49.44,-189,-1.08,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 17:00:00,Feb-02,48191,17364,34793,36.03,49.91,163,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 18:00:00,Feb-02,50239,17107,34793,34.05,49.17,-257,-1.48,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 19:00:00,Feb-02,52123,17115,34793,32.84,49.19,7,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 20:00:00,Feb-02,52517,17512,34793,33.34,50.33,397,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 21:00:00,Feb-02,52209,17500,34793,33.52,50.30,-12,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 22:00:00,Feb-02,51457,17475,34793,33.96,50.23,-25,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022 23:00:00,Feb-02,49933,17616,34793,35.28,50.63,141,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 00:00:00,Feb-02,48390,17666,34793,36.51,50.77,50,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 01:00:00,Feb-03,47374,17387,34793,36.70,49.97,-279,-1.58,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 02:00:00,Feb-03,47259,16886,34793,35.73,48.53,-501,-2.88,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 03:00:00,Feb-03,47915,17522,34793,36.57,50.36,636,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 04:00:00,Feb-03,49058,18433,34793,37.57,52.98,911,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 05:00:00,Feb-03,50665,18736,34793,36.98,53.85,303,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 06:00:00,Feb-03,53149,18745,34793,35.27,53.88,8,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 07:00:00,Feb-03,56387,18673,34793,33.12,53.67,-72,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 08:00:00,Feb-03,58894,18238,34793,30.97,52.42,-435,-2.33,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 09:00:00,Feb-03,60450,17488,34793,28.93,50.26,-750,-4.11,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 10:00:00,Feb-03,62092,17465,34793,28.13,50.20,-24,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 11:00:00,Feb-03,63284,17574,34793,27.77,50.51,109,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 12:00:00,Feb-03,63915,17389,34793,27.21,49.98,-185,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 13:00:00,Feb-03,64054,17515,34793,27.34,50.34,126,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 14:00:00,Feb-03,63913,17758,34793,27.78,51.04,243,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 15:00:00,Feb-03,63699,17754,34793,27.87,51.03,-4,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 16:00:00,Feb-03,63889,17459,34793,27.33,50.18,-295,-1.66,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 17:00:00,Feb-03,64659,16770,34793,25.94,48.20,-689,-3.94,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 18:00:00,Feb-03,66086,15910,34793,24.07,45.73,-860,-5.13,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 19:00:00,Feb-03,67856,15012,34793,22.12,43.15,-898,-5.65,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 20:00:00,Feb-03,67847,14854,34793,21.89,42.69,-158,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 21:00:00,Feb-03,67305,14988,34793,22.27,43.08,134,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 22:00:00,Feb-03,66230,15483,34793,23.38,44.50,496,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2022 23:00:00,Feb-03,64468,15988,34793,24.80,45.95,504,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 00:00:00,Feb-03,63125,16267,34793,25.77,46.75,279,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 01:00:00,Feb-04,62247,16400,34810,26.35,47.11,133,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 02:00:00,Feb-04,61905,16078,34810,25.97,46.19,-322,-1.96,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 03:00:00,Feb-04,61894,14891,34810,24.06,42.78,-1187,-7.38,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 04:00:00,Feb-04,62073,13766,34810,22.18,39.54,-1126,-7.56,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 05:00:00,Feb-04,62749,13591,34810,21.66,39.04,-174,-1.27,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 06:00:00,Feb-04,64287,13204,34810,20.54,37.93,-387,-2.85,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 07:00:00,Feb-04,66182,13143,34810,19.86,37.76,-62,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 08:00:00,Feb-04,67770,13659,34810,20.15,39.24,516,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 09:00:00,Feb-04,68610,13211,34810,19.25,37.95,-448,-3.28,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 10:00:00,Feb-04,68862,11175,34810,16.23,32.10,-2036,-15.41,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 11:00:00,Feb-04,67879,9884,34810,14.56,28.39,-1291,-11.56,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 12:00:00,Feb-04,65985,9636,34810,14.60,27.68,-247,-2.50,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 13:00:00,Feb-04,63666,10132,34810,15.91,29.11,496,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 14:00:00,Feb-04,61238,10215,34810,16.68,29.34,83,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 15:00:00,Feb-04,59068,9691,34810,16.41,27.84,-524,-5.13,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 16:00:00,Feb-04,57544,9009,34810,15.66,25.88,-682,-7.04,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 17:00:00,Feb-04,57044,8147,34810,14.28,23.40,-862,-9.57,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 18:00:00,Feb-04,58150,7025,34810,12.08,20.18,-1122,-13.77,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 19:00:00,Feb-04,60995,5586,34810,9.16,16.05,-1439,-20.48,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 20:00:00,Feb-04,61681,4663,34810,7.56,13.39,-923,-16.53,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 21:00:00,Feb-04,61452,4829,34810,7.86,13.87,167,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 22:00:00,Feb-04,60944,5301,34810,8.70,15.23,472,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2022 23:00:00,Feb-04,59882,5900,34810,9.85,16.95,599,11.31,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 00:00:00,Feb-04,58537,6518,34810,11.13,18.72,617,10.47,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 01:00:00,Feb-05,57788,7216,34767,12.49,20.76,698,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 02:00:00,Feb-05,57623,7629,34767,13.24,21.94,412,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 03:00:00,Feb-05,57836,7600,34767,13.14,21.86,-28,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 04:00:00,Feb-05,58358,7654,34767,13.11,22.01,53,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 05:00:00,Feb-05,59525,7727,34767,12.98,22.23,74,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 06:00:00,Feb-05,60945,7920,34767,12.99,22.78,192,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 07:00:00,Feb-05,62799,7478,34767,11.91,21.51,-442,-5.57,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 08:00:00,Feb-05,64178,7363,34767,11.47,21.18,-115,-1.53,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 09:00:00,Feb-05,63057,7056,34767,11.19,20.30,-307,-4.17,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 10:00:00,Feb-05,60020,6124,34767,10.20,17.61,-933,-13.22,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 11:00:00,Feb-05,56363,5556,34767,9.86,15.98,-568,-9.28,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 12:00:00,Feb-05,53081,7853,34767,14.79,22.59,2297,41.34,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 13:00:00,Feb-05,50085,10314,34767,20.59,29.67,2461,31.35,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 14:00:00,Feb-05,47453,11086,34767,23.36,31.89,771,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 15:00:00,Feb-05,45186,11501,34767,25.45,33.08,416,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 16:00:00,Feb-05,43698,11571,34767,26.48,33.28,70,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 17:00:00,Feb-05,43444,11803,34767,27.17,33.95,232,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 18:00:00,Feb-05,45017,12480,34767,27.72,35.90,677,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 19:00:00,Feb-05,48704,14676,34767,30.13,42.21,2196,17.60,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 20:00:00,Feb-05,50842,18318,34767,36.03,52.69,3642,24.82,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 21:00:00,Feb-05,52135,19921,34767,38.21,57.30,1603,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 22:00:00,Feb-05,52723,19926,34767,37.79,57.31,5,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2022 23:00:00,Feb-05,52425,20030,34767,38.21,57.61,104,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 00:00:00,Feb-05,51911,19795,34767,38.13,56.94,-235,-1.17,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 01:00:00,Feb-06,51612,19142,34767,37.09,55.06,-654,-3.30,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 02:00:00,Feb-06,51747,18818,34767,36.36,54.13,-324,-1.69,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 03:00:00,Feb-06,52131,18221,34767,34.95,52.41,-597,-3.17,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 04:00:00,Feb-06,52687,17060,34767,32.38,49.07,-1161,-6.37,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 05:00:00,Feb-06,53468,16094,34767,30.10,46.29,-966,-5.66,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 06:00:00,Feb-06,54556,15230,34767,27.92,43.80,-864,-5.37,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 07:00:00,Feb-06,55979,14232,34767,25.42,40.93,-998,-6.55,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 08:00:00,Feb-06,57164,13613,34767,23.81,39.16,-618,-4.34,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 09:00:00,Feb-06,55888,11575,34767,20.71,33.29,-2039,-14.98,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 10:00:00,Feb-06,53019,8210,34767,15.48,23.61,-3365,-29.07,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 11:00:00,Feb-06,49856,7368,34767,14.78,21.19,-842,-10.26,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 12:00:00,Feb-06,46749,7617,34767,16.29,21.91,249,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 13:00:00,Feb-06,44205,8093,34767,18.31,23.28,477,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 14:00:00,Feb-06,42088,8706,34767,20.68,25.04,612,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 15:00:00,Feb-06,40693,9604,34767,23.60,27.63,899,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 16:00:00,Feb-06,39903,10879,34767,27.26,31.29,1275,13.27,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 17:00:00,Feb-06,40029,11967,34767,29.90,34.42,1087,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 18:00:00,Feb-06,41483,12370,34767,29.82,35.58,404,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 19:00:00,Feb-06,44267,12303,34767,27.79,35.39,-67,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 20:00:00,Feb-06,45753,13298,34767,29.07,38.25,996,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 21:00:00,Feb-06,46281,13659,34767,29.51,39.29,360,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 22:00:00,Feb-06,46029,13275,34767,28.84,38.18,-383,-2.81,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2022 23:00:00,Feb-06,44737,13074,34767,29.22,37.61,-201,-1.52,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 00:00:00,Feb-06,43409,12764,34767,29.40,36.71,-310,-2.37,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 01:00:00,Feb-07,42611,12149,34767,28.51,34.95,-614,-4.81,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 02:00:00,Feb-07,42351,12227,34767,28.87,35.17,77,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 03:00:00,Feb-07,42679,11909,34767,27.90,34.25,-318,-2.60,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 04:00:00,Feb-07,43518,11502,34767,26.43,33.08,-406,-3.41,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 05:00:00,Feb-07,45133,10780,34767,23.89,31.01,-722,-6.28,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 06:00:00,Feb-07,48033,9862,34767,20.53,28.37,-918,-8.51,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 07:00:00,Feb-07,52162,9349,34767,17.92,26.89,-513,-5.20,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 08:00:00,Feb-07,54154,9225,34767,17.04,26.53,-124,-1.33,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 09:00:00,Feb-07,52591,7849,34767,14.93,22.58,-1376,-14.92,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 10:00:00,Feb-07,50028,5156,34767,10.31,14.83,-2693,-34.31,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 11:00:00,Feb-07,47735,4435,34767,9.29,12.76,-721,-13.99,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 12:00:00,Feb-07,45647,5178,34767,11.34,14.89,743,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 13:00:00,Feb-07,43830,5719,34767,13.05,16.45,541,10.44,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 14:00:00,Feb-07,42402,5465,34767,12.89,15.72,-253,-4.43,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 15:00:00,Feb-07,41321,5566,34767,13.47,16.01,101,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 16:00:00,Feb-07,40738,5490,34767,13.48,15.79,-76,-1.37,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 17:00:00,Feb-07,40984,5290,34767,12.91,15.22,-199,-3.63,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 18:00:00,Feb-07,42135,3774,34767,8.96,10.86,-1516,-28.65,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 19:00:00,Feb-07,45147,2753,34767,6.10,7.92,-1021,-27.05,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 20:00:00,Feb-07,46531,2889,34767,6.21,8.31,136,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 21:00:00,Feb-07,47012,4205,34767,8.94,12.09,1316,45.56,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 22:00:00,Feb-07,46689,5769,34767,12.36,16.59,1564,37.19,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2022 23:00:00,Feb-07,45352,8081,34767,17.82,23.24,2312,40.08,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 00:00:00,Feb-07,44041,10751,34767,24.41,30.92,2670,33.04,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 01:00:00,Feb-08,43525,12672,34767,29.11,36.45,1921,17.87,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 02:00:00,Feb-08,43760,13613,34767,31.11,39.16,941,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 03:00:00,Feb-08,44477,14531,34767,32.67,41.80,918,6.74,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 04:00:00,Feb-08,45513,15322,34767,33.67,44.07,791,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 05:00:00,Feb-08,47389,15886,34767,33.52,45.69,564,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 06:00:00,Feb-08,50635,15872,34767,31.35,45.65,-13,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 07:00:00,Feb-08,55022,15887,34767,28.87,45.69,15,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 08:00:00,Feb-08,56625,15799,34767,27.90,45.44,-87,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 09:00:00,Feb-08,54108,14699,34767,27.17,42.28,-1101,-6.97,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 10:00:00,Feb-08,50261,10641,34767,21.17,30.61,-4058,-27.61,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 11:00:00,Feb-08,46996,9333,34767,19.86,26.84,-1308,-12.29,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 12:00:00,Feb-08,44412,9740,34767,21.93,28.02,407,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 13:00:00,Feb-08,42407,11189,34767,26.38,32.18,1449,14.88,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 14:00:00,Feb-08,41136,12696,34767,30.86,36.52,1507,13.46,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 15:00:00,Feb-08,40136,12977,34767,32.33,37.32,281,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 16:00:00,Feb-08,39680,13618,34767,34.32,39.17,641,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 17:00:00,Feb-08,39927,13013,34767,32.59,37.43,-605,-4.44,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 18:00:00,Feb-08,40662,11435,34767,28.12,32.89,-1578,-12.12,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 19:00:00,Feb-08,43004,9869,34767,22.95,28.39,-1567,-13.70,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 20:00:00,Feb-08,44128,11297,34767,25.60,32.49,1428,14.47,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 21:00:00,Feb-08,44309,12830,34767,28.96,36.90,1533,13.57,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 22:00:00,Feb-08,43840,13411,34767,30.59,38.57,581,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2022 23:00:00,Feb-08,42546,13434,34767,31.57,38.64,23,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 00:00:00,Feb-08,41001,13348,34767,32.55,38.39,-86,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 01:00:00,Feb-09,40278,12050,34567,29.92,34.86,-1298,-9.73,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 02:00:00,Feb-09,40233,10032,34567,24.94,29.02,-2017,-16.74,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 03:00:00,Feb-09,40714,8309,34567,20.41,24.04,-1723,-17.18,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 04:00:00,Feb-09,41669,6840,34567,16.41,19.79,-1469,-17.68,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 05:00:00,Feb-09,43572,5828,34567,13.38,16.86,-1012,-14.80,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 06:00:00,Feb-09,46637,4846,34567,10.39,14.02,-982,-16.84,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 07:00:00,Feb-09,51103,4188,34567,8.20,12.12,-658,-13.58,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 08:00:00,Feb-09,52763,3739,34567,7.09,10.82,-449,-10.72,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 09:00:00,Feb-09,50720,3423,34567,6.75,9.90,-316,-8.46,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 10:00:00,Feb-09,47480,1963,34567,4.13,5.68,-1460,-42.66,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 11:00:00,Feb-09,44704,1516,34567,3.39,4.39,-447,-22.76,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 12:00:00,Feb-09,42366,1608,34567,3.80,4.65,92,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 13:00:00,Feb-09,40759,1580,34567,3.88,4.57,-28,-1.76,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 14:00:00,Feb-09,39978,1514,34567,3.79,4.38,-66,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 15:00:00,Feb-09,39422,1254,34567,3.18,3.63,-260,-17.18,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 16:00:00,Feb-09,39139,1355,34567,3.46,3.92,101,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 17:00:00,Feb-09,39375,1795,34567,4.56,5.19,441,32.52,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 18:00:00,Feb-09,40016,2338,34567,5.84,6.76,543,30.26,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 19:00:00,Feb-09,41731,3844,34567,9.21,11.12,1506,64.40,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 20:00:00,Feb-09,42364,6693,34567,15.80,19.36,2848,74.10,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 21:00:00,Feb-09,42343,8350,34567,19.72,24.16,1657,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 22:00:00,Feb-09,41624,9357,34567,22.48,27.07,1007,12.06,,,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2022 23:00:00,Feb-09,40279,9728,34567,24.15,28.14,371,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2022 00:00:00,Feb-09,38866,10009,34567,25.75,28.95,281,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2022 01:00:00,Feb-10,38118,10237,34567,26.86,29.62,228,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2022 02:00:00,Feb-10,38023,9810,34567,25.80,28.38,-428,-4.18,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2022 03:00:00,Feb-10,38433,9328,34567,24.27,26.99,-481,-4.91,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2022 04:00:00,Feb-10,39264,7882,34567,20.07,22.80,-1447,-15.51,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2022 05:00:00,Feb-10,40812,6707,34567,16.43,19.40,-1174,-14.90,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2022 06:00:00,Feb-10,43948,6062,34567,13.79,17.54,-645,-9.62,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2022 07:00:00,Feb-10,48391,5497,34567,11.36,15.90,-565,-9.32,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2022 08:00:00,Feb-10,50168,6153,34567,12.26,17.80,656,11.93,,,,,,,,,,,,,,,,,,,,,,,,,,
